Year,StockItemName,Size,Color,Quantity,UnitPrice,LastCostPrice,UnitMargin,PctMargin,TotalUnitPrice,LineProfit,Category
2013,USB food flash drive - shrimp cocktail,NULL,NULL,1701,32.00,12.00,20.00,0.6250000000000000000,54432.00,34020.00,USB Devices
2013,USB food flash drive - sushi roll,NULL,NULL,1521,32.00,12.00,20.00,0.6250000000000000000,48672.00,30420.00,USB Devices
2013,"USB missile launcher ",NULL,NULL,1548,25.00,9.50,15.50,0.6200000000000000000,38700.00,23994.00,USB Devices
2013,"USB rocket launcher ",NULL,Steel Gray,1694,25.00,9.50,15.50,0.6200000000000000000,42350.00,26257.00,USB Devices
2013,Void fill 100 L bag,100L,NULL,14350,12.50,6.00,6.50,0.5200000000000000000,179375.00,93275.00,Packaging
2013,Void fill 200 L bag,200L,NULL,13250,25.00,16.00,9.00,0.3600000000000000000,331250.00,119250.00,Packaging
2013,Void fill 300 L bag,300L,NULL,15810,37.50,18.00,19.50,0.5200000000000000000,592875.00,308295.00,Packaging
2013,Void fill 400 L bag,400L,NULL,13640,50.00,26.00,24.00,0.4800000000000000000,682000.00,327360.00,Packaging
2014,"""The Gu"" red shirt XML tag t-shirt",S,White,22800,18.00,7.00,11.00,0.6111111111111111111,410400.00,250800.00,Clothing
2014,"""The Gu"" red shirt XML tag t-shirt",6XL,Black,22656,18.00,8.00,10.00,0.5555555555555555555,407808.00,226560.00,Clothing
2014,"""The Gu"" red shirt XML tag t-shirt",7XL,Black,21612,18.00,8.50,9.50,0.5277777777777777777,389016.00,205314.00,Clothing
2014,"""The Gu"" red shirt XML tag t-shirt",7XL,White,21600,18.00,8.50,9.50,0.5277777777777777777,388800.00,205200.00,Clothing
2014,"""The Gu"" red shirt XML tag t-shirt",3XS,Black,21540,18.00,7.00,11.00,0.6111111111111111111,387720.00,236940.00,Clothing
2014,"""The Gu"" red shirt XML tag t-shirt",3XL,White,21276,18.00,8.00,10.00,0.5555555555555555555,382968.00,212760.00,Clothing
2014,"""The Gu"" red shirt XML tag t-shirt",XXS,Black,21036,18.00,7.00,11.00,0.6111111111111111111,378648.00,231396.00,Clothing
2014,"""The Gu"" red shirt XML tag t-shirt",XL,White,21036,18.00,7.50,10.50,0.5833333333333333333,378648.00,220878.00,Clothing
2014,"""The Gu"" red shirt XML tag t-shirt",6XL,White,20856,18.00,8.00,10.00,0.5555555555555555555,375408.00,208560.00,Clothing
2014,"""The Gu"" red shirt XML tag t-shirt",3XS,White,20760,18.00,7.00,11.00,0.6111111111111111111,373680.00,228360.00,Clothing
2014,"""The Gu"" red shirt XML tag t-shirt",XS,Black,20640,18.00,7.00,11.00,0.6111111111111111111,371520.00,227040.00,Clothing
2014,"""The Gu"" red shirt XML tag t-shirt",XXL,White,20532,18.00,7.50,10.50,0.5833333333333333333,369576.00,215586.00,Clothing
2014,"""The Gu"" red shirt XML tag t-shirt",3XL,Black,20496,18.00,8.00,10.00,0.5555555555555555555,368928.00,204960.00,Clothing
2014,"""The Gu"" red shirt XML tag t-shirt",XXL,Black,20280,18.00,7.50,10.50,0.5833333333333333333,365040.00,212940.00,Clothing
2014,"""The Gu"" red shirt XML tag t-shirt",S,Black,20088,18.00,7.00,11.00,0.6111111111111111111,361584.00,220968.00,Clothing
2014,"""The Gu"" red shirt XML tag t-shirt",5XL,Black,19896,18.00,8.00,10.00,0.5555555555555555555,358128.00,198960.00,Clothing
2014,"""The Gu"" red shirt XML tag t-shirt",L,White,19596,18.00,7.00,11.00,0.6111111111111111111,352728.00,215556.00,Clothing
2014,"""The Gu"" red shirt XML tag t-shirt",M,Black,19572,18.00,7.00,11.00,0.6111111111111111111,352296.00,215292.00,Clothing
2014,"""The Gu"" red shirt XML tag t-shirt",4XL,White,19320,18.00,8.00,10.00,0.5555555555555555555,347760.00,193200.00,Clothing
2014,"""The Gu"" red shirt XML tag t-shirt",L,Black,18372,18.00,7.00,11.00,0.6111111111111111111,330696.00,202092.00,Clothing
2014,"""The Gu"" red shirt XML tag t-shirt",M,White,13272,18.00,7.00,11.00,0.6111111111111111111,238896.00,145992.00,Clothing
2014,"""The Gu"" red shirt XML tag t-shirt",XL,Black,12132,18.00,7.50,10.50,0.5833333333333333333,218376.00,127386.00,Clothing
2014,"""The Gu"" red shirt XML tag t-shirt",5XL,White,7992,18.00,8.00,10.00,0.5555555555555555555,143856.00,79920.00,Clothing
2014,"""The Gu"" red shirt XML tag t-shirt",XXS,White,7680,18.00,7.00,11.00,0.6111111111111111111,138240.00,84480.00,Clothing
2014,"""The Gu"" red shirt XML tag t-shirt",4XL,Black,7680,18.00,8.00,10.00,0.5555555555555555555,138240.00,76800.00,Clothing
2014,"""The Gu"" red shirt XML tag t-shirt",XS,White,6912,18.00,7.00,11.00,0.6111111111111111111,124416.00,76032.00,Clothing
2014,10 mm Anti static bubble wrap,10m,Blue,20120,26.00,17.00,9.00,0.3461538461538461538,523120.00,181080.00,Packaging
2014,10 mm Anti static bubble wrap,50m,Blue,18240,99.00,45.00,54.00,0.5454545454545454545,1805760.00,984960.00,Packaging
2014,10 mm Anti static bubble wrap,20m,Blue,16640,42.00,23.00,19.00,0.4523809523809523809,698880.00,316160.00,Packaging
2014,10 mm Double sided bubble wrap,50m,NULL,17890,105.00,56.00,49.00,0.4666666666666666666,1878450.00,876610.00,Packaging
2014,10 mm Double sided bubble wrap,20m,NULL,16330,30.00,14.00,16.00,0.5333333333333333333,489900.00,261280.00,Packaging
2014,10 mm Double sided bubble wrap,10m,NULL,15230,15.00,7.50,7.50,0.5000000000000000000,228450.00,114225.00,Packaging
2014,20 mm Anti static bubble wrap,20m,Blue,16290,45.00,21.00,24.00,0.5333333333333333333,733050.00,390960.00,Packaging
2014,20 mm Anti static bubble wrap,10m,Blue,16270,29.00,12.00,17.00,0.5862068965517241379,471830.00,276590.00,Packaging
2014,20 mm Anti static bubble wrap,50m,Blue,16170,102.00,55.00,47.00,0.4607843137254901960,1649340.00,759990.00,Packaging
2014,20 mm Double sided bubble wrap,20m,NULL,16260,33.00,15.00,18.00,0.5454545454545454545,536580.00,292680.00,Packaging
2014,20 mm Double sided bubble wrap,50m,NULL,15950,108.00,16.00,92.00,0.8518518518518518518,1722600.00,1467400.00,Packaging
2014,20 mm Double sided bubble wrap,10m,NULL,15740,18.00,8.00,10.00,0.5555555555555555555,283320.00,157400.00,Packaging
2014,3 kg Courier post bag,300x190x95mm,NULL,41600,0.66,0.36,0.30,0.4545454545454545454,27456.00,12480.00,Packaging
2014,32 mm Anti static bubble wrap,50m,Blue,17950,105.00,47.00,58.00,0.5523809523809523809,1884750.00,1041100.00,Packaging
2014,32 mm Anti static bubble wrap,10m,Blue,16720,32.00,16.00,16.00,0.5000000000000000000,535040.00,267520.00,Packaging
2014,32 mm Anti static bubble wrap,20m,Blue,15700,48.00,23.00,25.00,0.5208333333333333333,753600.00,392500.00,Packaging
2014,32 mm Double sided bubble wrap,10m,NULL,17550,22.00,9.90,12.10,0.5500000000000000000,386100.00,212355.00,Packaging
2014,32 mm Double sided bubble wrap,50m,NULL,17190,112.00,59.00,53.00,0.4732142857142857142,1925280.00,911070.00,Packaging
2014,32 mm Double sided bubble wrap,20m,NULL,16150,37.00,14.00,23.00,0.6216216216216216216,597550.00,371450.00,Packaging
2014,Air cushion film 200mmx100mm,325m,NULL,1682,87.00,35.00,52.00,0.5977011494252873563,146334.00,87464.00,Packaging
2014,Air cushion film 200mmx200mm,325m,NULL,1966,90.00,54.00,36.00,0.4000000000000000000,176940.00,70776.00,Packaging
2014,"Air cushion machine ",NULL,NULL,1689,1899.00,1140.00,759.00,0.3996840442338072669,3207411.00,1281951.00,Packaging
2014,Alien officer hoodie,3XL,Black,1807,35.00,17.00,18.00,0.5142857142857142857,63245.00,32526.00,Clothing
2014,Alien officer hoodie,4XL,Black,1787,35.00,17.00,18.00,0.5142857142857142857,62545.00,32166.00,Clothing
2014,Alien officer hoodie,XL,Black,1678,35.00,17.00,18.00,0.5142857142857142857,58730.00,30204.00,Clothing
2014,Alien officer hoodie,5XL,Black,1524,35.00,17.00,18.00,0.5142857142857142857,53340.00,27432.00,Clothing
2014,Alien officer hoodie,XXL,Black,1509,35.00,17.00,18.00,0.5142857142857142857,52815.00,27162.00,Clothing
2014,Animal with big feet slippers,S,NULL,1697,32.00,8.00,24.00,0.7500000000000000000,54304.00,40728.00,Clothing
2014,Animal with big feet slippers,M,NULL,1686,32.00,8.00,24.00,0.7500000000000000000,53952.00,40464.00,Clothing
2014,Animal with big feet slippers,L,NULL,1673,32.00,8.00,24.00,0.7500000000000000000,53536.00,40152.00,Clothing
2014,Animal with big feet slippers,XL,NULL,1640,32.00,8.50,23.50,0.7343750000000000000,52480.00,38540.00,Clothing
2014,Black and orange fragile despatch tape,48mmx100m,NULL,59688,4.10,2.30,1.80,0.4390243902439024390,244720.80,107438.40,Packaging
2014,Black and orange fragile despatch tape,48mmx75m,NULL,58896,3.70,1.80,1.90,0.5135135135135135135,217915.20,111902.40,Packaging
2014,Black and orange glass with care despatch tape,48mmx100m,NULL,42600,4.10,2.00,2.10,0.5121951219512195121,174660.00,89460.00,Packaging
2014,Black and orange glass with care despatch tape,48mmx75m,NULL,13896,3.70,1.60,2.10,0.5675675675675675675,51415.20,29181.60,Packaging
2014,Black and orange handle with care despatch tape,48mmx75m,NULL,41568,3.70,1.30,2.40,0.6486486486486486486,153801.60,99763.20,Packaging
2014,Black and orange handle with care despatch tape,48mmx100m,NULL,41016,4.10,2.00,2.10,0.5121951219512195121,168165.60,86133.60,Packaging
2014,Black and orange this way up despatch tape,48mmx75m,NULL,39840,3.70,1.70,2.00,0.5405405405405405405,147408.00,79680.00,Packaging
2014,Black and orange this way up despatch tape,48mmx100m,NULL,39240,4.10,1.95,2.15,0.5243902439024390243,160884.00,84366.00,Packaging
2014,Black and yellow heavy despatch tape,48mmx75m,NULL,42072,3.70,1.50,2.20,0.5945945945945945945,155666.40,92558.40,Packaging
2014,Black and yellow heavy despatch tape,48mmx100m,NULL,40104,4.10,2.40,1.70,0.4146341463414634146,164426.40,68176.80,Packaging
2014,Bubblewrap dispenser,1.5m,Blue,1587,240.00,110.00,130.00,0.5416666666666666666,380880.00,206310.00,Packaging
2014,Bubblewrap dispenser,1.5m,Black,1574,240.00,110.00,130.00,0.5416666666666666666,377760.00,204620.00,Packaging
2014,Bubblewrap dispenser,1.5m,Red,1519,240.00,110.00,130.00,0.5416666666666666666,364560.00,197470.00,Packaging
2014,Clear packaging tape,48mmx75m,NULL,47216,2.90,1.70,1.20,0.4137931034482758620,136926.40,56659.20,Packaging
2014,Clear packaging tape,48mmx100m,NULL,32320,3.50,1.80,1.70,0.4857142857142857142,113120.00,54944.00,Packaging
2014,"DBA joke mug - daaaaaa-ta ",NULL,White,1770,13.00,4.50,8.50,0.6538461538461538461,23010.00,15045.00,Mugs
2014,"DBA joke mug - daaaaaa-ta ",NULL,Black,1608,13.00,4.50,8.50,0.6538461538461538461,20904.00,13668.00,Mugs
2014,"DBA joke mug - I will get you in order ",NULL,Black,1732,13.00,4.50,8.50,0.6538461538461538461,22516.00,14722.00,Mugs
2014,"DBA joke mug - I will get you in order ",NULL,White,1627,13.00,4.50,8.50,0.6538461538461538461,21151.00,13829.50,Mugs
2014,"DBA joke mug - it depends ",NULL,Black,1674,13.00,4.50,8.50,0.6538461538461538461,21762.00,14229.00,Mugs
2014,"DBA joke mug - it depends ",NULL,White,1522,13.00,4.50,8.50,0.6538461538461538461,19786.00,12937.00,Mugs
2014,"DBA joke mug - mind if I join you? ",NULL,White,1824,13.00,4.50,8.50,0.6538461538461538461,23712.00,15504.00,Mugs
2014,"DBA joke mug - mind if I join you? ",NULL,Black,1526,13.00,4.50,8.50,0.6538461538461538461,19838.00,12971.00,Mugs
2014,"DBA joke mug - SELECT caffeine FROM mug ",NULL,White,1662,13.00,4.50,8.50,0.6538461538461538461,21606.00,14127.00,Mugs
2014,"DBA joke mug - SELECT caffeine FROM mug ",NULL,Black,1570,13.00,4.50,8.50,0.6538461538461538461,20410.00,13345.00,Mugs
2014,"DBA joke mug - two types of DBAs ",NULL,White,2038,13.00,4.50,8.50,0.6538461538461538461,26494.00,17323.00,Mugs
2014,"DBA joke mug - two types of DBAs ",NULL,Black,1718,13.00,4.50,8.50,0.6538461538461538461,22334.00,14603.00,Mugs
2014,"DBA joke mug - you might be a DBA if ",NULL,Black,1613,13.00,4.50,8.50,0.6538461538461538461,20969.00,13710.50,Mugs
2014,"DBA joke mug - you might be a DBA if ",NULL,White,1609,13.00,4.50,8.50,0.6538461538461538461,20917.00,13676.50,Mugs
2014,"Developer joke mug - (hip, hip, array) ",NULL,White,1731,13.00,4.50,8.50,0.6538461538461538461,22503.00,14713.50,Mugs
2014,"Developer joke mug - (hip, hip, array) ",NULL,Black,1681,13.00,4.50,8.50,0.6538461538461538461,21853.00,14288.50,Mugs
2014,"Developer joke mug - a foo walks into a bar ",NULL,Black,1728,13.00,4.50,8.50,0.6538461538461538461,22464.00,14688.00,Mugs
2014,"Developer joke mug - a foo walks into a bar ",NULL,White,1537,13.00,4.50,8.50,0.6538461538461538461,19981.00,13064.50,Mugs
2014,"Developer joke mug - fun was unexpected at this time ",NULL,White,1776,13.00,4.50,8.50,0.6538461538461538461,23088.00,15096.00,Mugs
2014,"Developer joke mug - fun was unexpected at this time ",NULL,Black,1754,13.00,4.50,8.50,0.6538461538461538461,22802.00,14909.00,Mugs
2014,"Developer joke mug - inheritance is the OO way to become wealthy ",NULL,Black,1742,13.00,4.50,8.50,0.6538461538461538461,22646.00,14807.00,Mugs
2014,"Developer joke mug - inheritance is the OO way to become wealthy ",NULL,White,1572,13.00,4.50,8.50,0.6538461538461538461,20436.00,13362.00,Mugs
2014,"Developer joke mug - Oct 31 = Dec 25 ",NULL,White,1619,13.00,4.50,8.50,0.6538461538461538461,21047.00,13761.50,Mugs
2014,"Developer joke mug - Oct 31 = Dec 25 ",NULL,Black,1574,13.00,4.50,8.50,0.6538461538461538461,20462.00,13379.00,Mugs
2014,"Developer joke mug - old C developers never die ",NULL,White,1757,13.00,4.50,8.50,0.6538461538461538461,22841.00,14934.50,Mugs
2014,"Developer joke mug - old C developers never die ",NULL,Black,1606,13.00,4.50,8.50,0.6538461538461538461,20878.00,13651.00,Mugs
2014,"Developer joke mug - that's a hardware problem ",NULL,White,1787,13.00,4.50,8.50,0.6538461538461538461,23231.00,15189.50,Mugs
2014,"Developer joke mug - that's a hardware problem ",NULL,Black,1739,13.00,4.50,8.50,0.6538461538461538461,22607.00,14781.50,Mugs
2014,"Developer joke mug - there are 10 types of people in the world ",NULL,White,1636,13.00,4.50,8.50,0.6538461538461538461,21268.00,13906.00,Mugs
2014,"Developer joke mug - there are 10 types of people in the world ",NULL,Black,1569,13.00,4.50,8.50,0.6538461538461538461,20397.00,13336.50,Mugs
2014,"Developer joke mug - this code was generated by a tool ",NULL,White,1681,13.00,4.50,8.50,0.6538461538461538461,21853.00,14288.50,Mugs
2014,"Developer joke mug - this code was generated by a tool ",NULL,Black,1663,13.00,4.50,8.50,0.6538461538461538461,21619.00,14135.50,Mugs
2014,"Developer joke mug - understanding recursion requires understanding recursion ",NULL,White,1792,13.00,4.50,8.50,0.6538461538461538461,23296.00,15232.00,Mugs
2014,"Developer joke mug - understanding recursion requires understanding recursion ",NULL,Black,1687,13.00,4.50,8.50,0.6538461538461538461,21931.00,14339.50,Mugs
2014,"Developer joke mug - when your hammer is C++ ",NULL,Black,1758,13.00,4.50,8.50,0.6538461538461538461,22854.00,14943.00,Mugs
2014,"Developer joke mug - when your hammer is C++ ",NULL,White,1630,13.00,4.50,8.50,0.6538461538461538461,21190.00,13855.00,Mugs
2014,Dinosaur battery-powered slippers,XL,NULL,1747,32.00,8.50,23.50,0.7343750000000000000,55904.00,41054.50,Clothing
2014,Dinosaur battery-powered slippers,L,NULL,1695,32.00,8.00,24.00,0.7500000000000000000,54240.00,40680.00,Clothing
2014,Dinosaur battery-powered slippers,S,NULL,1570,32.00,8.00,24.00,0.7500000000000000000,50240.00,37680.00,Clothing
2014,Dinosaur battery-powered slippers,M,NULL,1559,32.00,8.00,24.00,0.7500000000000000000,49888.00,37416.00,Clothing
2014,Express post box 5kg,350x280x130mm,NULL,44300,0.95,0.45,0.50,0.5263157894736842105,42085.00,22150.00,Packaging
2014,Furry animal socks,S,NULL,20580,5.00,1.50,3.50,0.7000000000000000000,102900.00,72030.00,Clothing
2014,Furry animal socks,M,NULL,20364,5.00,1.50,3.50,0.7000000000000000000,101820.00,71274.00,Clothing
2014,Furry animal socks,L,NULL,19524,5.00,1.50,3.50,0.7000000000000000000,97620.00,68334.00,Clothing
2014,Furry animal socks,XL,NULL,18912,5.00,1.50,3.50,0.7000000000000000000,94560.00,66192.00,Clothing
2014,Furry gorilla with big eyes slippers,XL,Black,1744,32.00,8.50,23.50,0.7343750000000000000,55808.00,40984.00,Clothing
2014,Furry gorilla with big eyes slippers,S,Black,1731,32.00,8.00,24.00,0.7500000000000000000,55392.00,41544.00,Clothing
2014,Furry gorilla with big eyes slippers,M,Black,1716,32.00,8.00,24.00,0.7500000000000000000,54912.00,41184.00,Clothing
2014,Furry gorilla with big eyes slippers,L,Black,1708,32.00,8.00,24.00,0.7500000000000000000,54656.00,40992.00,Clothing
2014,Halloween skull mask,S,Steel Gray,21432,18.00,15.00,3.00,0.1666666666666666666,385776.00,64296.00,Clothing
2014,Halloween skull mask,M,Steel Gray,20832,18.00,15.00,3.00,0.1666666666666666666,374976.00,62496.00,Clothing
2014,Halloween skull mask,L,Steel Gray,20400,18.00,15.00,3.00,0.1666666666666666666,367200.00,61200.00,Clothing
2014,Halloween skull mask,XL,Steel Gray,20364,18.00,15.00,3.00,0.1666666666666666666,366552.00,61092.00,Clothing
2014,Halloween zombie mask,XL,Light Brown,22212,18.00,19.00,-1.00,-0.0555555555555555555,399816.00,-22212.00,Clothing
2014,Halloween zombie mask,S,Light Brown,21396,18.00,19.00,-1.00,-0.0555555555555555555,385128.00,-21396.00,Clothing
2014,Halloween zombie mask,M,Light Brown,20256,18.00,19.00,-1.00,-0.0555555555555555555,364608.00,-20256.00,Clothing
2014,Halloween zombie mask,L,Light Brown,17832,18.00,19.00,-1.00,-0.0555555555555555555,320976.00,-17832.00,Clothing
2014,"IT joke mug - hardware: part of the computer that can be kicked ",NULL,White,1646,13.00,4.50,8.50,0.6538461538461538461,21398.00,13991.00,Mugs
2014,"IT joke mug - hardware: part of the computer that can be kicked ",NULL,Black,1463,13.00,4.50,8.50,0.6538461538461538461,19019.00,12435.50,Mugs
2014,"IT joke mug - keyboard not found … press F1 to continue ",NULL,Black,1695,13.00,4.50,8.50,0.6538461538461538461,22035.00,14407.50,Mugs
2014,"IT joke mug - keyboard not found … press F1 to continue ",NULL,White,1645,13.00,4.50,8.50,0.6538461538461538461,21385.00,13982.50,Mugs
2014,"IT joke mug - that behavior is by design ",NULL,Black,1871,13.00,4.50,8.50,0.6538461538461538461,24323.00,15903.50,Mugs
2014,"IT joke mug - that behavior is by design ",NULL,White,1552,13.00,4.50,8.50,0.6538461538461538461,20176.00,13192.00,Mugs
2014,Large  replacement blades,18mm,NULL,17440,4.30,2.05,2.25,0.5232558139534883720,74992.00,39240.00,Packaging
2014,Large sized bubblewrap roll,50m,NULL,14730,24.00,13.00,11.00,0.4583333333333333333,353520.00,162030.00,Packaging
2014,Medium sized bubblewrap roll,20m,NULL,18730,20.00,10.00,10.00,0.5000000000000000000,374600.00,187300.00,Packaging
2014,"Office cube periscope ",NULL,Black,17150,18.50,11.25,7.25,0.3918918918918918918,317275.00,124337.50,Toys
2014,Ogre battery-powered slippers,S,NULL,1808,32.00,8.00,24.00,0.7500000000000000000,57856.00,43392.00,Clothing
2014,Ogre battery-powered slippers,L,NULL,1771,32.00,8.00,24.00,0.7500000000000000000,56672.00,42504.00,Clothing
2014,Ogre battery-powered slippers,M,NULL,1681,32.00,8.00,24.00,0.7500000000000000000,53792.00,40344.00,Clothing
2014,Ogre battery-powered slippers,XL,NULL,1539,32.00,8.50,23.50,0.7343750000000000000,49248.00,36166.50,Clothing
2014,"Pack of 12 action figures ",NULL,NULL,1858,16.00,5.50,10.50,0.6562500000000000000,29728.00,19509.00,Toys
2014,"Pack of 12 action figures ",NULL,NULL,1710,16.00,5.50,10.50,0.6562500000000000000,27360.00,17955.00,Toys
2014,"Pack of 12 action figures ",NULL,NULL,1701,16.00,5.50,10.50,0.6562500000000000000,27216.00,17860.50,Toys
2014,Packing knife with metal insert blade,9mm,NULL,9595,1.89,0.90,0.99,0.5238095238095238095,18134.55,9499.05,Packaging
2014,Packing knife with metal insert blade,18mm,NULL,7795,2.40,1.20,1.20,0.5000000000000000000,18708.00,9354.00,Packaging
2014,Permanent marker blacknib,5mm,NULL,18336,2.70,1.70,1.00,0.3703703703703703703,49507.20,18336.00,Packaging
2014,Permanent marker bluenib,5mm,NULL,18516,2.70,1.70,1.00,0.3703703703703703703,49993.20,18516.00,Packaging
2014,Permanent marker rednib,5mm,NULL,19464,2.70,1.70,1.00,0.3703703703703703703,52552.80,19464.00,Packaging
2014,Plush shark slippers,S,Steel Gray,1641,32.00,8.00,24.00,0.7500000000000000000,52512.00,39384.00,Clothing
2014,Plush shark slippers,L,Steel Gray,1632,32.00,8.00,24.00,0.7500000000000000000,52224.00,39168.00,Clothing
2014,Plush shark slippers,M,Steel Gray,1624,32.00,8.00,24.00,0.7500000000000000000,51968.00,38976.00,Clothing
2014,Plush shark slippers,XL,Steel Gray,1603,32.00,8.50,23.50,0.7343750000000000000,51296.00,37670.50,Clothing
2014,RC big wheel monster truck with remote control,1/50 scale,Black,1750,45.00,15.50,29.50,0.6555555555555555555,78750.00,51625.00,Toys
2014,RC toy sedan car with remote control,1/50 scale,NULL,1857,25.00,12.50,12.50,0.5000000000000000000,46425.00,23212.50,Toys
2014,RC toy sedan car with remote control,1/50 scale,NULL,1722,25.00,12.50,12.50,0.5000000000000000000,43050.00,21525.00,Toys
2014,RC toy sedan car with remote control,1/50 scale,Black,1713,25.00,12.50,12.50,0.5000000000000000000,42825.00,21412.50,Toys
2014,RC toy sedan car with remote control,1/50 scale,Blue,1706,25.00,12.50,12.50,0.5000000000000000000,42650.00,21325.00,Toys
2014,RC toy sedan car with remote control,1/50 scale,Yellow,1562,25.00,12.50,12.50,0.5000000000000000000,39050.00,19525.00,Toys
2014,RC toy sedan car with remote control,1/50 scale,Red,1524,25.00,12.50,12.50,0.5000000000000000000,38100.00,19050.00,Toys
2014,RC vintage American toy coupe with remote control,1/50 scale,Black,1782,30.00,15.00,15.00,0.5000000000000000000,53460.00,26730.00,Toys
2014,RC vintage American toy coupe with remote control,1/50 scale,Red,1562,30.00,15.00,15.00,0.5000000000000000000,46860.00,23430.00,Toys
2014,Red and white urgent  heavy despatch tape,48mmx100m,NULL,38760,4.10,2.05,2.05,0.5000000000000000000,158916.00,79458.00,Packaging
2014,Red and white urgent despatch tape,48mmx75m,NULL,41736,3.70,1.60,2.10,0.5675675675675675675,154423.20,87645.60,Packaging
2014,Ride on big wheel monster truck,1/12 scale,Black,1697,345.00,205.00,140.00,0.4057971014492753623,585465.00,237580.00,Toys
2014,Ride on toy sedan car,1/12 scale,Black,1793,230.00,145.00,85.00,0.3695652173913043478,412390.00,152405.00,Toys
2014,Ride on toy sedan car,1/12 scale,Red,1765,230.00,145.00,85.00,0.3695652173913043478,405950.00,150025.00,Toys
2014,Ride on toy sedan car,1/12 scale,NULL,1756,230.00,145.00,85.00,0.3695652173913043478,403880.00,149260.00,Toys
2014,Ride on toy sedan car,1/12 scale,Yellow,1667,230.00,145.00,85.00,0.3695652173913043478,383410.00,141695.00,Toys
2014,Ride on toy sedan car,1/12 scale,NULL,1553,230.00,145.00,85.00,0.3695652173913043478,357190.00,132005.00,Toys
2014,Ride on toy sedan car,1/12 scale,Blue,1507,230.00,145.00,85.00,0.3695652173913043478,346610.00,128095.00,Toys
2014,Ride on vintage American toy coupe,1/12 scale,Black,1627,285.00,155.00,130.00,0.4561403508771929824,463695.00,211510.00,Toys
2014,Ride on vintage American toy coupe,1/12 scale,Red,1591,285.00,155.00,130.00,0.4561403508771929824,453435.00,206830.00,Toys
2014,Shipping carton,356x356x279mm,NULL,45100,2.04,1.05,0.99,0.4852941176470588235,92004.00,44649.00,Packaging
2014,Shipping carton,305x305x305mm,NULL,44550,3.50,1.90,1.60,0.4571428571428571428,155925.00,71280.00,Packaging
2014,Shipping carton,229x229x229mm,NULL,44225,1.05,0.55,0.50,0.4761904761904761904,46436.25,22112.50,Packaging
2014,Shipping carton,457x457x457mm,NULL,42000,2.10,1.10,1.00,0.4761904761904761904,88200.00,42000.00,Packaging
2014,Shipping carton,480x270x320mm,NULL,41975,2.74,1.20,1.54,0.5620437956204379562,115011.50,64641.50,Packaging
2014,Shipping carton,356x229x229mm,NULL,41950,1.14,0.56,0.58,0.5087719298245614035,47823.00,24331.00,Packaging
2014,Shipping carton,457x279x279mm,NULL,41375,1.28,0.60,0.68,0.5312500000000000000,52960.00,28135.00,Packaging
2014,Shipping carton,413x285x187mm,NULL,41150,1.05,0.55,0.50,0.4761904761904761904,43207.50,20575.00,Packaging
2014,Shipping carton,500x310x310mm,NULL,37775,2.55,1.10,1.45,0.5686274509803921568,96326.25,54773.75,Packaging
2014,Shipping carton,279x254x217mm,NULL,37725,1.11,0.60,0.51,0.4594594594594594594,41874.75,19239.75,Packaging
2014,Small sized bubblewrap roll,10m,NULL,15270,4.50,2.20,2.30,0.5111111111111111111,68715.00,35121.00,Packaging
2014,Smallreplacement blades,9mm,NULL,16720,4.10,2.60,1.50,0.3658536585365853658,68552.00,25080.00,Packaging
2014,Superhero action jacket,5XL,Blue,1811,34.00,24.00,10.00,0.2941176470588235294,61574.00,18110.00,Toys
2014,Superhero action jacket,3XS,Blue,1712,25.00,19.00,6.00,0.2400000000000000000,42800.00,10272.00,Toys
2014,Superhero action jacket,M,Blue,1701,30.00,22.00,8.00,0.2666666666666666666,51030.00,13608.00,Toys
2014,Superhero action jacket,XXS,Blue,1667,25.00,19.00,6.00,0.2400000000000000000,41675.00,10002.00,Toys
2014,Superhero action jacket,XS,Blue,1605,25.00,19.00,6.00,0.2400000000000000000,40125.00,9630.00,Toys
2014,Superhero action jacket,XL,Blue,1591,30.00,22.00,8.00,0.2666666666666666666,47730.00,12728.00,Toys
2014,Superhero action jacket,4XL,Blue,1577,34.00,24.00,10.00,0.2941176470588235294,53618.00,15770.00,Toys
2014,Superhero action jacket,3XL,Blue,1563,34.00,24.00,10.00,0.2941176470588235294,53142.00,15630.00,Toys
2014,Superhero action jacket,S,Blue,1535,25.00,19.00,6.00,0.2400000000000000000,38375.00,9210.00,Toys
2014,Superhero action jacket,L,Blue,1472,30.00,22.00,8.00,0.2666666666666666666,44160.00,11776.00,Toys
2014,Superhero action jacket,XXL,Blue,1369,30.00,22.00,8.00,0.2666666666666666666,41070.00,10952.00,Toys
2014,"Tape dispenser ",NULL,NULL,17600,32.00,17.00,15.00,0.4687500000000000000,563200.00,264000.00,Packaging
2014,"Tape dispenser ",NULL,NULL,15900,32.00,17.00,15.00,0.4687500000000000000,508800.00,238500.00,Packaging
2014,"Tape dispenser ",NULL,NULL,7100,32.00,17.00,15.00,0.4687500000000000000,227200.00,106500.00,Packaging
2014,USB food flash drive - banana,NULL,NULL,1805,32.00,12.00,20.00,0.6250000000000000000,57760.00,36100.00,USB Devices
2014,USB food flash drive - chocolate bar,NULL,NULL,1590,32.00,12.00,20.00,0.6250000000000000000,50880.00,31800.00,USB Devices
2014,USB food flash drive - cookie,NULL,NULL,1655,32.00,12.00,20.00,0.6250000000000000000,52960.00,33100.00,USB Devices
